feature,timestamp
17.548963333333333,2020-02-19 03:30:00
17.442403333333335,2020-02-19 04:00:00
17.353305000000002,2020-02-19 04:30:00
17.297076000000004,2020-02-19 05:00:00
17.342866666666666,2020-02-19 05:30:00
17.412066666666664,2020-02-19 06:00:00
17.463345,2020-02-19 06:30:00
17.512255999999994,2020-02-19 07:00:00
17.491903333333333,2020-02-19 07:30:00
17.474739999999994,2020-02-19 08:00:00
17.520128333333332,2020-02-19 08:30:00
17.753963333333335,2020-02-19 09:00:00
18.102703333333334,2020-02-19 09:30:00
18.27453,2020-02-19 10:00:00
18.423162,2020-02-19 10:30:00
17.891226666666665,2020-02-19 11:00:00
17.867176666666666,2020-02-19 11:30:00
17.898696666666666,2020-02-19 12:00:00
17.938729999999996,2020-02-19 12:30:00
18.031192,2020-02-19 13:00:00
18.001459999999994,2020-02-19 13:30:00
17.840164,2020-02-19 14:00:00
17.804843333333334,2020-02-19 14:30:00
17.832053333333334,2020-02-19 15:00:00
17.675884999999994,2020-02-19 15:30:00
17.47394,2020-02-19 16:00:00
17.424406666666666,2020-02-19 16:30:00
17.390925000000006,2020-02-19 17:00:00
17.351372,2020-02-19 17:30:00
17.392456666666664,2020-02-19 18:00:00
17.449146666666667,2020-02-19 18:30:00
17.458090000000002,2020-02-19 19:00:00
17.456286666666667,2020-02-19 19:30:00
17.437170000000002,2020-02-19 20:00:00
17.37631,2020-02-19 20:30:00
17.256921666666667,2020-02-19 21:00:00
17.152079999999998,2020-02-19 21:30:00
17.163753333333332,2020-02-19 22:00:00
17.143835000000006,2020-02-19 22:30:00
17.172854,2020-02-19 23:00:00
17.220283333333334,2020-02-19 23:30:00
17.231463333333334,2020-02-20 00:00:00
17.245531666666665,2020-02-20 00:30:00
17.254393333333336,2020-02-20 01:00:00
17.244426666666666,2020-02-20 01:30:00
17.278760000000005,2020-02-20 02:00:00
17.339551999999998,2020-02-20 02:30:00
17.424713333333333,2020-02-20 03:00:00
17.505576666666666,2020-02-20 03:30:00
17.51433666666667,2020-02-20 04:00:00
17.44098333333334,2020-02-20 04:30:00
17.403493333333333,2020-02-20 05:00:00
17.410870000000003,2020-02-20 05:30:00
17.449355999999998,2020-02-20 06:00:00
17.450419999999998,2020-02-20 06:30:00
17.42341,2020-02-20 07:00:00
17.374895000000002,2020-02-20 07:30:00
17.32848,2020-02-20 08:00:00
17.28231,2020-02-20 08:30:00
17.326325,2020-02-20 09:00:00
17.362602,2020-02-20 09:30:00
17.34338,2020-02-20 10:00:00
17.340300000000006,2020-02-20 10:30:00
17.346235000000004,2020-02-20 11:00:00
17.37999,2020-02-20 11:30:00
17.36858666666667,2020-02-20 12:00:00
17.358040000000006,2020-02-20 12:30:00
17.353416666666664,2020-02-20 13:00:00
17.3507,2020-02-20 13:30:00
17.338886666666667,2020-02-20 14:00:00
17.326729999999998,2020-02-20 14:30:00
17.283102000000003,2020-02-20 15:00:00
17.215976666666666,2020-02-20 15:30:00
17.194086666666667,2020-02-20 16:00:00
17.198844999999995,2020-02-20 16:30:00
17.221349999999994,2020-02-20 17:00:00
17.204213333333332,2020-02-20 17:30:00
17.16341,2020-02-20 18:00:00
17.091728,2020-02-20 18:30:00
17.056963333333332,2020-02-20 19:00:00
17.053436666666666,2020-02-20 19:30:00
17.149016666666665,2020-02-20 20:00:00
17.28977666666667,2020-02-20 20:30:00
17.349729999999997,2020-02-20 21:00:00
17.38139,2020-02-20 21:30:00
17.383925999999995,2020-02-20 22:00:00
17.334509999999998,2020-02-20 22:30:00
17.26033666666667,2020-02-20 23:00:00
17.187675000000002,2020-02-20 23:30:00
17.20605666666667,2020-02-21 00:00:00
17.25117333333333,2020-02-21 00:30:00
17.281213333333334,2020-02-21 01:00:00
17.254763333333333,2020-02-21 01:30:00
17.195503333333335,2020-02-21 02:00:00
17.184763333333333,2020-02-21 02:30:00
17.169894999999997,2020-02-21 03:00:00
17.061726,2020-02-21 03:30:00
17.069140000000004,2020-02-21 04:00:00
17.150526666666668,2020-02-21 04:30:00
17.23403666666667,2020-02-21 05:00:00
17.246756666666666,2020-02-21 05:30:00
17.242933333333333,2020-02-21 06:00:00
17.277675000000002,2020-02-21 06:30:00
17.290142000000003,2020-02-21 07:00:00
17.27759,2020-02-21 07:30:00
17.249496666666666,2020-02-21 08:00:00
17.175371666666667,2020-02-21 08:30:00
17.124123333333333,2020-02-21 09:00:00
17.116073333333336,2020-02-21 09:30:00
17.128555000000002,2020-02-21 10:00:00
17.154588,2020-02-21 10:30:00
17.214573333333334,2020-02-21 11:00:00
17.295176666666666,2020-02-21 11:30:00
17.287155000000002,2020-02-21 12:00:00
17.27324666666667,2020-02-21 12:30:00
17.267196666666667,2020-02-21 13:00:00
17.20863,2020-02-21 13:30:00
17.185655999999998,2020-02-21 14:00:00
17.230316666666667,2020-02-21 14:30:00
17.27020333333333,2020-02-21 15:00:00
17.299565,2020-02-21 15:30:00
17.299605999999994,2020-02-21 16:00:00
17.277033333333332,2020-02-21 16:30:00
17.272673333333334,2020-02-21 17:00:00
17.273568333333333,2020-02-21 17:30:00
17.33851,2020-02-21 18:00:00
17.449976666666668,2020-02-21 18:30:00
17.54932,2020-02-21 19:00:00
17.616142000000004,2020-02-21 19:30:00
17.548013333333333,2020-02-21 20:00:00
17.448136666666667,2020-02-21 20:30:00
17.479303333333334,2020-02-21 21:00:00
17.55432333333334,2020-02-21 21:30:00
17.601073333333332,2020-02-21 22:00:00
17.641815,2020-02-21 22:30:00
17.680642000000002,2020-02-21 23:00:00
17.712343333333333,2020-02-21 23:30:00
17.708766666666666,2020-02-22 00:00:00
17.649588333333334,2020-02-22 00:30:00
17.59616666666666,2020-02-22 01:00:00
17.57713,2020-02-22 01:30:00
17.58041,2020-02-22 02:00:00
17.554106666666666,2020-02-22 02:30:00
17.496579999999998,2020-02-22 03:00:00
17.428626666666666,2020-02-22 03:30:00
17.356009999999998,2020-02-22 04:00:00
17.250728000000002,2020-02-22 04:30:00
17.17843,2020-02-22 05:00:00
17.162986666666665,2020-02-22 05:30:00
17.18847166666667,2020-02-22 06:00:00
17.197156666666668,2020-02-22 06:30:00
17.176133333333333,2020-02-22 07:00:00
17.157965,2020-02-22 07:30:00
17.155201999999996,2020-02-22 08:00:00
17.139683333333334,2020-02-22 08:30:00
17.125629999999997,2020-02-22 09:00:00
17.105339999999998,2020-02-22 09:30:00
17.078833333333332,2020-02-22 10:00:00
17.063663333333334,2020-02-22 10:30:00
17.054595000000003,2020-02-22 11:00:00
17.040879999999998,2020-02-22 11:30:00
17.026329999999998,2020-02-22 12:00:00
17.023343333333333,2020-02-22 12:30:00
17.01945166666667,2020-02-22 13:00:00
16.996066666666664,2020-02-22 13:30:00
17.02516333333333,2020-02-22 14:00:00
17.045769999999994,2020-02-22 14:30:00
17.054750000000002,2020-02-22 15:00:00
17.077723333333335,2020-02-22 15:30:00
17.101913333333332,2020-02-22 16:00:00
17.155898333333337,2020-02-22 16:30:00
17.179879999999997,2020-02-22 17:00:00
17.169933333333333,2020-02-22 17:30:00
17.14053,2020-02-22 18:00:00
17.126356666666666,2020-02-22 18:30:00
17.123633333333334,2020-02-22 19:00:00
17.131736666666665,2020-02-22 19:30:00
17.141070000000006,2020-02-22 20:00:00
17.188423999999998,2020-02-22 20:30:00
17.20228666666667,2020-02-22 21:00:00
17.183373333333336,2020-02-22 21:30:00
17.154281666666666,2020-02-22 22:00:00
17.11907666666667,2020-02-22 22:30:00
17.09321,2020-02-22 23:00:00
17.086354999999998,2020-02-22 23:30:00
17.096384,2020-02-23 00:00:00
17.12163666666667,2020-02-23 00:30:00
17.140383333333336,2020-02-23 01:00:00
17.15615,2020-02-23 01:30:00
17.171993333333333,2020-02-23 02:00:00
17.16641,2020-02-23 02:30:00
17.20382,2020-02-23 03:00:00
17.232684,2020-02-23 03:30:00
17.23703666666667,2020-02-23 04:00:00
17.252750000000002,2020-02-23 04:30:00
17.227606666666667,2020-02-23 05:00:00
17.20029333333333,2020-02-23 05:30:00
17.21081666666667,2020-02-23 06:00:00
17.30516,2020-02-23 06:30:00
18.028223999999998,2020-02-23 07:00:00
18.54271,2020-02-23 07:30:00
18.25496,2020-02-23 08:00:00
17.44285,2020-02-23 08:30:00
17.188844,2020-02-23 09:00:00
17.159163333333336,2020-02-23 09:30:00
17.148466666666668,2020-02-23 10:00:00
17.129410000000004,2020-02-23 10:30:00
17.076196666666668,2020-02-23 11:00:00
17.02445,2020-02-23 11:30:00
16.960469999999994,2020-02-23 12:00:00
16.893468,2020-02-23 12:30:00
16.8809,2020-02-23 13:00:00
16.908246666666667,2020-02-23 13:30:00
16.934336666666667,2020-02-23 14:00:00
16.867773333333332,2020-02-23 14:30:00
16.821213333333333,2020-02-23 15:00:00
16.779960000000006,2020-02-23 15:30:00
16.752637999999994,2020-02-23 16:00:00
16.765396666666664,2020-02-23 16:30:00
16.785083333333333,2020-02-23 17:00:00
16.80823,2020-02-23 17:30:00
16.82960333333333,2020-02-23 18:00:00
16.868953333333334,2020-02-23 18:30:00
16.92738,2020-02-23 19:00:00
16.962428,2020-02-23 19:30:00
16.96484,2020-02-23 20:00:00
16.981873333333333,2020-02-23 20:30:00
16.941578,2020-02-23 21:00:00
16.915575,2020-02-23 21:30:00
16.87362333333333,2020-02-23 22:00:00
16.901163333333333,2020-02-23 22:30:00
16.958105,2020-02-23 23:00:00
16.99416666666667,2020-02-23 23:30:00
17.034973333333333,2020-02-24 00:00:00
17.038755000000002,2020-02-24 00:30:00
17.014172,2020-02-24 01:00:00
17.001123333333336,2020-02-24 01:30:00
17.04585,2020-02-24 02:00:00
17.175193333333336,2020-02-24 02:30:00
17.177096666666667,2020-02-24 03:00:00
17.152829999999998,2020-02-24 03:30:00
17.12225,2020-02-24 04:00:00
17.080544,2020-02-24 04:30:00
17.09569,2020-02-24 05:00:00
17.101583333333334,2020-02-24 05:30:00
17.089305,2020-02-24 06:00:00
17.102226666666667,2020-02-24 06:30:00
17.138963333333333,2020-02-24 07:00:00
17.17424,2020-02-24 07:30:00
17.212851999999998,2020-02-24 08:00:00
17.235503333333334,2020-02-24 08:30:00
17.215866666666667,2020-02-24 09:00:00
17.096036666666667,2020-02-24 09:30:00
17.02616,2020-02-24 10:00:00
17.055966666666666,2020-02-24 10:30:00
17.076346666666662,2020-02-24 11:00:00
17.103669999999994,2020-02-24 11:30:00
17.128496666666667,2020-02-24 12:00:00
17.125253333333333,2020-02-24 12:30:00
17.112065,2020-02-24 13:00:00
17.109312,2020-02-24 13:30:00
17.100036666666668,2020-02-24 14:00:00
17.104793333333333,2020-02-24 14:30:00
17.091804999999994,2020-02-24 15:00:00
